Rooms,Price,Postcode,Propertycount,Distance
3,,3765,2493,28.8
4,1810000,3039,6232,6.2
2,1020000,3039,6232,6.2
2,1250000,3039,6232,6.2
3,1175000,3189,2555,14.3
4,800000,3195,3650,21.5
4,1225000,3195,3650,21.5
6,1200000,3149,13366,14.2
5,,3149,13366,14.2
3,1205000,3149,13366,14.2
4,1720000,3149,13366,14.2
5,1600000,3149,13366,14.2
3,944000,3149,13366,14.2
3,1385000,3149,13366,14.2
3,1280000,3149,13366,14.2
3,2000000,3149,13366,14.2
5,,3170,7113,18.8
3,650000,3805,9376,34.1
3,655000,3805,9376,34.1
3,580000,3805,9376,34.1
2,710000,3015,5498,6.2
2,335000,3015,5498,6.2
3,1330000,3015,5498,6.2
2,466500,3174,11806,22.7
4,,3174,11806,22.7
2,550000,3051,6821,1.8
2,962000,3051,6821,1.8
2,936000,3051,6821,1.8
2,580000,3051,6821,1.8
4,1900000,3070,11364,5.3
3,1605000,3070,11364,5.3
3,1415000,3070,11364,5.3
2,390000,3070,11364,5.3
2,637000,3131,4973,15.4
4,1100000,3131,4973,15.4
3,926000,3131,4973,15.4
2,610000,3046,2651,11.2
3,700000,3046,2651,11.2
5,1525000,3166,2547,12.3
6,1900000,3166,2547,12.3
3,,3167,3692,15.5
3,,3167,3692,15.5
3,,3167,3692,15.5
1,454000,3204,3578,11.4
2,562000,3204,3578,11.4
3,1000000,3195,5087,21.5
3,985000,3195,5087,21.5
3,820000,3195,5087,21.5
3,870000,3044,7485,8.5
3,800000,3044,7485,8.5
5,1501000,3044,7485,8.5
3,,3044,7485,8.5
3,1663000,3044,7485,8.5
4,780000,3044,7485,8.5
4,,3030,15542,14.7
5,660000,3030,15542,14.7
4,,3030,15542,14.7
4,,3030,15542,14.7
4,663500,3030,15542,14.7
3,1631000,3207,8648,3.5
3,1665000,3207,8648,3.5
4,2450000,3207,8648,3.5
1,399000,3181,7717,4.6
2,1240000,3181,7717,4.6
3,727500,3072,14577,8.4
3,,3072,14577,8.4
3,965000,3072,14577,8.4
2,2530000,3054,1008,3.5
3,1930000,3054,1008,3.5
3,840000,3073,21650,12
2,560000,3073,21650,12
1,,3073,21650,12
4,900000,3073,21650,12
3,680500,3073,21650,12
4,902000,3073,21650,12
3,825000,3073,21650,12
3,801000,3073,21650,12
2,668500,3073,21650,12
2,1165000,3121,14949,2.4
1,390000,3121,14949,2.4
2,890500,3121,14949,2.4
2,,3121,14949,2.4
3,1310000,3121,14949,2.4
1,458000,3121,14949,2.4
2,1442000,3121,14949,2.4
4,2200000,3121,14949,2.4
4,,3134,7785,19.9
3,750000,3134,7785,19.9
2,,3134,7785,19.9
4,,3134,7785,19.9
2,560000,3135,4407,21.3
2,340000,3335,538,23.8
3,1101000,3084,3540,8.9
5,,3178,11667,23.5
5,870000,3178,11667,23.5
4,,3178,11667,23.5
3,420000,3064,5833,20.6
2,643500,3191,4497,15.2
3,625000,3028,1793,15.5
3,610000,3198,8077,35.4
3,565000,3198,8077,35.4
3,572000,3198,8077,35.4
4,1090000,3018,852,11
2,455000,3018,852,11
2,750000,3011,2417,5.1
2,850000,3011,2417,5.1
4,640000,3977,2756,34.7
2,,3205,5943,1.9
2,1030000,3205,5943,1.9
4,600000,3752,7969,20.5
4,,3752,7969,20.5
4,,3752,7969,20.5
3,386000,3752,7969,20.5
2,857000,3141,14887,2.7
2,,3141,14887,2.7
2,1160000,3141,14887,2.7
1,,3141,14887,2.7
3,1235000,3141,14887,2.7
3,752500,3171,7412,20.8
3,,3171,7412,20.8
3,,3172,4054,22.2
3,565000,3021,14042,14
3,500000,3021,14042,14
3,610000,3021,14042,14
2,445000,3021,14042,14
3,,3021,14042,14
4,801000,3088,915,16.1
1,350000,3182,13240,5
2,525000,3182,13240,5
1,517500,3182,13240,5
2,365000,3182,13240,5
2,460000,3182,13240,5
4,1725000,3041,3284,8.2
2,646000,3041,3284,8.2
4,1190000,3041,3284,8.2
2,635500,3041,389,8.2
4,580000,3429,14092,31.7
3,413000,3429,14092,31.7
3,420000,3429,14092,31.7
3,650000,3429,14092,31.7
3,525000,3020,3755,10.5
3,780000,3020,4217,10.5
4,765000,3020,6763,10.5
4,1420000,3127,5457,10.2
3,2100000,3127,5457,10.2
3,1385000,3127,5457,10.2
2,417000,3037,3640,18
3,,3037,3640,18
4,810000,3029,10160,18.4
3,451500,3029,10160,18.4
3,526000,3029,10160,18.4
4,605500,3037,4242,18
3,500000,3038,5336,15.5
3,427500,3038,5336,15.5
3,,3160,869,30.4
4,855000,3160,869,30.4
2,,3106,6202,15.5
3,,3107,5420,12.4
5,1705000,3107,5420,12.4
3,551200,3154,1690,27
5,,3074,7955,15.3
2,,3074,7955,15.3
3,542000,3074,7955,15.3
3,,3074,7955,15.3
3,,3074,7955,15.3
4,2070000,3071,8870,7
6,2800000,3142,7217,4.1
2,385000,3029,5811,18.4
3,500000,3043,3296,12.9
3,,3043,3296,12.9
4,821000,3043,3296,12.9
3,917000,3133,4181,17.2
4,,3133,4280,17.2
4,1115000,3084,2698,8.9
3,905000,3084,2698,8.9
3,,3084,2698,8.9
2,450000,3152,5424,14.7
3,1015000,3152,7082,14.7
5,,3030,16166,14.7
4,,3030,16166,14.7
3,510000,3030,16166,14.7
4,645000,3030,16166,14.7
3,427000,3030,16166,14.7
3,600000,3030,16166,14.7
2,355000,3030,821,14.7
3,845000,3012,5058,6.4
2,876000,3012,5058,6.4
3,,3003,2230,3.1
3,578000,3049,2474,16.5
4,510000,3027,1999,17.6
2,390000,3750,2940,25.5
4,525000,3750,2940,25.5
3,480000,3024,5262,27.2
3,471100,3024,5262,27.2
4,1000000,3013,6543,6.3
3,1240000,3013,6543,6.3
3,1115000,3013,6543,6.3
3,,3067,4019,3
3,750000,3042,3464,10.4
3,685000,3042,3464,10.4
3,,3021,1899,14
3,,3206,3280,3
2,,3020,2185,10.5
2,520000,3078,2211,5.7
3,,3025,5132,9.4
3,,3025,5132,9.4
2,1015000,3032,6567,4.3
4,1450000,3147,3052,10.2
4,,3147,3052,10.2
4,,3147,2894,10.2
4,,3147,2894,10.2
3,800000,3195,2243,21.5
4,1034000,3195,2243,21.5
3,1410000,3103,5682,7.9
3,1500000,3103,5682,7.9
2,,3103,5682,7.9
4,2740000,3104,7809,9.7
2,815000,3104,7809,9.7
5,,3104,7809,9.7
2,580000,3153,5030,23.2
3,618000,3153,5030,23.2
2,830000,3193,5366,17.3
4,1400000,3193,5366,17.3
4,1200000,3193,5366,17.3
3,1400000,3193,5366,17.3
4,2305000,3193,5366,17.3
3,,3081,790,8.8
3,1710000,3204,6795,11.4
4,,3204,6795,11.4
3,1380000,3204,6795,11.4
3,1280000,3204,6795,11.4
4,1900000,3204,6795,11.4
5,2645000,3204,6795,11.4
3,892500,3165,10969,13.8
3,1235000,3165,10969,13.8
4,1145000,3165,10969,13.8
3,1000000,3165,10969,13.8
4,1205000,3165,10969,13.8
4,900000,3165,10969,13.8
4,1000000,3165,10969,13.8
3,,3165,10969,13.8
3,,3165,10969,13.8
4,1345000,3165,10969,13.8
4,1260000,3165,10969,13.8
3,1125000,3165,10969,13.8
4,,3193,2866,17.3
2,842000,3193,2866,17.3
2,689000,3130,5713,13.4
3,890000,3130,2867,13.4
3,860000,3130,2867,13.4
3,,3130,4387,13.4
2,,3130,4387,13.4
4,980000,3130,4387,13.4
8,1410000,3128,4605,10.9
2,765000,3019,3589,8.6
2,800000,3019,3589,8.6
2,630000,3088,1390,16.1
2,1086000,3186,10579,10.5
3,,3186,10579,10.5
2,,3186,10579,10.5
4,,3187,6938,10.3
4,1550000,3187,6938,10.3
4,2800000,3187,6938,10.3
3,,3056,11918,5.2
3,,3056,11918,5.2
2,850000,3056,11918,5.2
2,880000,3056,11918,5.2
3,1100000,3056,11918,5.2
2,700000,3056,11918,5.2
2,705000,3056,11918,5.2
1,,3057,5533,4
2,640000,3055,7082,5.2
4,1450000,3055,7082,5.2
2,1100000,3055,7082,5.2
3,880000,3055,7082,5.2
2,502000,3055,7082,5.2
2,475000,3055,7082,5.2
4,1220000,3105,4480,10.8
4,1300000,3105,4480,10.8
4,1241000,3105,4480,10.8
4,800500,3083,10175,12.1
3,730000,3083,10175,12.1
3,631000,3083,10175,12.1
4,1300000,3083,10175,12.1
3,,3083,10175,12.1
3,1195000,3125,5678,10.4
3,860000,3125,5678,10.4
3,900000,3151,4048,14.7
3,1080000,3151,4048,14.7
6,,3124,8920,7.7
2,1100000,3124,8920,7.7
2,,3126,3265,8.4
3,800000,3053,6786,1.6
2,710000,3053,6786,1.6
3,1650000,3053,6786,1.6
2,1500000,3054,3106,3.5
4,,3162,2379,8.7
3,1100000,3162,5051,8.7
3,1250000,3162,5051,8.7
3,1175000,3192,9758,17.9
3,736000,3192,9758,17.9
3,1450000,3168,5837,16.7
3,850000,3169,4734,17.5
3,1580000,3068,2954,3.6
5,1250000,3058,11204,6.7
3,650000,3058,11204,6.7
3,930000,3058,11204,6.7
3,860000,3058,11204,6.7
3,777500,3058,3445,6.7
5,790000,3058,3445,6.7
2,,3058,3445,6.7
3,560000,3064,15510,20.6
3,460000,3064,15510,20.6
4,506000,3064,15510,20.6
3,410000,3064,15510,20.6
3,,3064,15510,20.6
5,,3064,15510,20.6
3,535000,3064,15510,20.6
4,562000,3064,15510,20.6
3,,3977,6464,34.7
3,780000,3136,1863,23
3,,3047,2246,14
4,600000,3047,2246,14
4,640000,3175,8322,24.7
3,,3023,6388,14.8
3,550000,3037,2898,18
3,708000,3172,3940,22.2
4,,3108,9028,12.4
4,1550000,3108,9028,12.4
2,745000,3109,10999,14.3
4,1575000,3109,10999,14.3
3,1146000,3109,10999,14.3
3,515000,3754,7254,25.9
4,1560000,3084,1651,8.9
3,840000,3196,2546,27
3,,3185,4898,7.2
4,870000,3095,6990,18
4,820000,3095,2346,18
5,,3095,2346,18
1,420000,3184,8989,7.2
1,648500,3184,8989,7.2
1,,3184,8989,7.2
2,985000,3184,8989,7.2
4,565000,3076,10926,19.6
2,485000,3040,9264,7.5
4,2140000,3040,9264,7.5
3,1170000,3040,9264,7.5
3,1350000,3040,9264,7.5
4,1900000,3040,9264,7.5
3,,3041,1308,8.2
4,1450000,3040,588,7.5
2,460000,3040,588,7.5
3,,3040,588,7.5
3,,3078,2970,5.7
4,1510000,3078,2970,5.7
3,630000,3060,5070,13.1
2,950000,3060,5070,13.1
4,721000,3156,10788,24.8
3,,3156,10788,24.8
3,,3065,5825,2.1
3,1252500,3065,5825,2.1
5,,3068,6244,3.6
2,1540000,3068,6244,3.6
3,1757000,3068,6244,3.6
1,347000,3031,3593,3.4
3,755000,3131,4385,15.4
3,,3131,4385,15.4
3,,3199,17055,38
3,,3199,17055,38
4,,3185,534,7.2
3,598000,3043,3285,12.9
1,377000,3146,10412,7.3
3,2301000,3146,10412,7.3
2,640000,3146,10412,7.3
3,1200000,3146,10412,7.3
3,2255000,3146,10412,7.3
4,,3150,15321,16.7
4,1660000,3150,15321,16.7
3,2080000,3150,15321,16.7
4,1327000,3150,15321,16.7
5,2121800,3150,15321,16.7
3,,3150,15321,16.7
5,1450000,3150,15321,16.7
2,,3150,15321,16.7
4,1185000,3150,15321,16.7
3,750000,3046,8870,11.2
3,702500,3046,8870,11.2
3,580000,3046,8870,11.2
2,500000,3046,8870,11.2
2,,3046,8870,11.2
3,,3088,8524,16.1
4,670000,3059,4864,20.4
5,1730000,3059,4864,20.4
2,,3046,2606,11.2
3,795000,3046,2606,11.2
3,757000,3046,2606,11.2
3,1230000,3188,5454,13.8
3,880000,3188,5454,13.8
3,1550000,3188,5454,13.8
3,1900000,3188,5454,13.8
4,1855000,3188,5454,13.8
5,,3188,5454,13.8
3,,3188,2356,13.8
4,,3188,2356,13.8
2,650000,3122,11308,5.3
3,,3122,11308,5.3
6,5000000,3122,11308,5.3
2,935000,3122,11308,5.3
3,,3123,6482,6.2
3,2850000,3123,6482,6.2
5,,3123,6482,6.2
4,918000,3135,3794,21.3
3,810000,3081,2947,8.8
2,650000,3081,2674,8.8
2,675000,3081,2674,8.8
3,690000,3081,2674,8.8
3,1320000,3190,4794,16
2,820000,3190,4794,16
3,,3190,4794,16
3,,3190,4794,16
4,1350000,3037,5556,18
4,590000,3029,13830,18.4
3,1280000,3079,5549,7.8
2,1060000,3079,5549,7.8
3,835000,3079,5549,7.8
2,,3079,5549,7.8
3,,3079,5549,7.8
5,1950000,3079,1554,7.8
4,1800000,3079,1554,7.8
3,479000,3047,851,14
4,640000,3021,1202,14
5,1360000,3036,2339,14.5
3,720000,3038,3656,15.5
3,,3038,3656,15.5
5,,3033,5629,11.7
2,750500,3033,5629,11.7
5,770000,3042,1119,10.4
3,,3101,10331,5.4
4,1900000,3101,10331,5.4
3,,3101,10331,5.4
4,1482000,3101,10331,5.4
5,,3102,2671,7.3
4,2130000,3102,2671,7.3
4,1850000,3102,2671,7.3
4,880000,3173,8459,25.2
6,620500,3021,2878,14
3,900000,3012,1808,6.4
3,1370000,3012,1808,6.4
3,890000,3012,1808,6.4
3,870500,3180,2949,23.3
3,640000,3075,8279,16.3
3,650000,3075,8279,16.3
3,661100,3075,8279,16.3
3,658500,3093,1624,14.6
2,468000,3012,3873,6.4
3,785000,3012,3873,6.4
4,2700000,3144,4675,5.9
3,,3144,4675,5.9
2,781000,3144,4675,5.9
4,1700000,3145,8801,8.4
4,1750000,3145,8801,8.4
4,1160000,3145,8801,8.4
4,1320000,3032,4918,4.3
2,1320000,3000,17496,0
1,,3000,17496,0
3,753000,3000,17496,0
2,,3000,17496,0
2,452000,3000,17496,0
4,1020000,3194,6162,20
1,370000,3194,6162,20
3,,3194,6162,20
3,800000,3194,6162,20
3,1160000,3194,6162,20
3,890000,3194,6162,20
3,507500,3754,5812,25.9
4,853000,3754,5812,25.9
3,533000,3754,5812,25.9
4,520000,3754,5812,25.9
3,546000,3754,5812,25.9
4,535000,3754,5812,25.9
3,522000,3754,5812,25.9
3,,3206,2019,3
3,670500,3082,10529,17.9
4,710000,3082,10529,17.9
3,707000,3082,10529,17.9
2,450000,3082,10529,17.9
3,632000,3082,10529,17.9
3,690000,3082,10529,17.9
4,932000,3132,6871,17.2
3,,3094,3891,16.2
3,900000,3094,3891,16.2
3,,3094,3891,16.2
4,,3039,6232,6.2
2,830000,3039,6232,6.2
3,1475000,3039,6232,6.2
4,2000000,3039,6232,6.2
4,1300000,3039,6232,6.2
3,1200000,3189,2555,14.3
3,1100000,3189,2555,14.3
3,,3189,2555,14.3
5,,3149,13366,14.2
5,1270000,3149,13366,14.2
3,1210500,3149,13366,14.2
4,1200000,3149,13366,14.2
5,1420000,3149,13366,14.2
4,1235000,3149,13366,14.2
4,898000,3170,7113,18.8
3,857000,3170,7113,18.8
3,570000,3163,4442,10.1
2,620000,3163,4442,10.1
3,915000,3015,5498,6.2
3,1185000,3042,2291,10.4
3,,3042,2291,10.4
3,,3042,2291,10.4
3,,3174,11806,22.7
3,1050000,3051,6821,1.8
1,,3070,11364,5.3
2,540000,3070,11364,5.3
3,1500000,3070,11364,5.3
4,2405500,3070,11364,5.3
4,,3131,4973,15.4
3,750000,3131,4973,15.4
3,,3046,2651,11.2
3,950000,3166,2547,12.3
4,990000,3166,2547,12.3
4,1180000,3166,2547,12.3
2,670000,3167,3692,15.5
4,2475000,3204,3578,11.4
4,1366000,3204,3578,11.4
2,790000,3204,3578,11.4
3,,3195,5087,21.5
4,1170000,3195,5087,21.5
2,487000,3195,5087,21.5
3,860000,3044,7485,8.5
2,558000,3044,7485,8.5
3,770000,3044,7485,8.5
3,,3030,15542,14.7
3,640000,3030,15542,14.7
3,715000,3030,15542,14.7
3,,3030,15542,14.7
4,,3030,15542,14.7
1,,3207,8648,3.5
3,1660000,3207,8648,3.5
2,512500,3181,7717,4.6
2,1560000,3181,7717,4.6
1,,3181,7717,4.6
4,1935000,3181,7717,4.6
2,1592500,3181,7717,4.6
2,,3181,7717,4.6
3,1700000,3181,7717,4.6
2,975000,3072,14577,8.4
3,695000,3072,14577,8.4
3,,3072,14577,8.4
4,1262500,3072,14577,8.4
3,895000,3073,21650,12
3,710000,3073,21650,12
3,675000,3073,21650,12
2,522000,3073,21650,12
4,,3073,21650,12
3,681000,3073,21650,12
3,970000,3073,21650,12
3,1760000,3121,14949,2.4
3,,3121,14949,2.4
2,917500,3121,14949,2.4
4,,3121,14949,2.4
1,,3121,14949,2.4
3,1500000,3121,14949,2.4
2,,3121,14949,2.4
1,455000,3121,14949,2.4
4,,3134,7785,19.9
3,,3135,4407,21.3
2,,3084,3540,8.9
5,1380000,3084,3540,8.9
5,640000,3064,5833,20.6
3,547000,3064,5833,20.6
3,,3064,5833,20.6
2,,3191,4497,15.2
4,1340000,3011,2417,5.1
2,2600000,3205,5943,1.9
2,875000,3205,5943,1.9
4,1200000,3205,5943,1.9
2,698500,3205,5943,1.9
3,1465000,3205,5943,1.9
3,647500,3752,7969,20.5
4,572000,3752,7969,20.5
4,645000,3752,7969,20.5
3,,3141,14887,2.7
2,570000,3141,14887,2.7
4,2700000,3141,14887,2.7
8,1456000,3141,14887,2.7
2,,3141,14887,2.7
4,2100000,3141,14887,2.7
3,3875000,3141,14887,2.7
2,,3006,8400,0.7
2,,3171,7412,20.8
3,,3172,4054,22.2
3,1600000,3182,13240,5
2,520000,3182,13240,5
1,441000,3182,13240,5
1,,3182,13240,5
3,1500000,3041,3284,8.2
3,,3429,14092,31.7
3,700000,3020,3755,10.5
4,760000,3020,3755,10.5
4,735000,3020,3755,10.5
3,620000,3020,6763,10.5
3,683000,3127,5457,10.2
3,,3127,5457,10.2
5,3100000,3127,5457,10.2
3,1600000,3127,5457,10.2
5,2425000,3127,5457,10.2
3,,3127,5457,10.2
2,1000000,3127,5457,10.2
4,2200000,3127,5457,10.2
4,,3127,5457,10.2
4,655000,3037,3640,18
2,405000,3037,3640,18
3,550000,3029,10160,18.4
4,570000,3029,10160,18.4
3,413500,3029,10160,18.4
3,620000,3038,5336,15.5
4,780000,3038,5336,15.5
3,621000,3038,5336,15.5
4,1810000,3106,6202,15.5
4,1140000,3107,5420,12.4
4,1020000,3107,5420,12.4
4,1500000,3107,5420,12.4
4,950000,3107,5420,12.4
3,,3074,7955,15.3
4,770000,3074,7955,15.3
4,1410000,3071,8870,7
2,830000,3071,8870,7
3,,3071,8870,7
3,875000,3071,8870,7
1,,3071,8870,7
3,,3071,8870,7
3,1000000,3071,8870,7
3,3680000,3142,7217,4.1
5,6700000,3142,7217,4.1
2,,3142,7217,4.1
3,,3142,7217,4.1
3,,3142,7217,4.1
3,2130000,3142,7217,4.1
3,,3133,4181,17.2
4,,3133,4181,17.2
4,890000,3152,7082,14.7
4,,3030,16166,14.7
2,490000,3030,16166,14.7
3,625000,3030,16166,14.7
4,1075000,3012,5058,6.4
2,800000,3003,2230,3.1
3,648500,3049,2474,16.5
3,573000,3049,2474,16.5
4,1172000,3150,7392,16.7
5,1195000,3150,7392,16.7
3,933000,3150,7392,16.7
3,,3016,6380,6.8
2,630000,3016,6380,6.8
2,810000,3181,4380,4.6
2,536000,3181,4380,4.6
4,,3750,2940,25.5
3,490000,3024,5262,27.2
2,925000,3013,6543,6.3
3,870000,3013,6543,6.3
3,1017000,3013,6543,6.3
4,1220000,3013,6543,6.3
2,920000,3013,6543,6.3
2,830000,3067,4019,3
1,,3040,1543,7.5
4,780000,3042,3464,10.4
1,680000,3042,3464,10.4
3,,3042,3464,10.4
2,,3206,3280,3
3,,3206,3280,3
1,530000,3206,3280,3
3,585000,3020,2185,10.5
5,2930000,3078,2211,5.7
3,665000,3028,7630,15.5
3,,3025,5132,9.4
3,909000,3025,5132,9.4
3,610000,3022,1281,12.8
5,,3143,4836,6.3
4,1850000,3143,4836,6.3
1,368500,3143,4836,6.3
3,985000,3032,6567,4.3
5,,3032,6567,4.3
2,508000,3032,6567,4.3
2,880000,3032,6567,4.3
3,1410000,3032,6567,4.3
3,,3147,3052,10.2
4,1250000,3147,2894,10.2
3,1280000,3147,2894,10.2
3,1100000,3147,2894,10.2
4,1220000,3147,2894,10.2
5,1000000,3195,2243,21.5
5,,3034,4502,9.5
3,750000,3034,4502,9.5
3,820000,3034,4502,9.5
4,,3103,5682,7.9
3,1460000,3103,5682,7.9
2,680000,3103,5682,7.9
2,570000,3103,5682,7.9
3,1415000,3103,5682,7.9
5,,3103,5682,7.9
3,,3104,7809,9.7
6,,3104,7809,9.7
2,455000,3153,3598,23.2
4,1900000,3153,3598,23.2
3,1900000,3193,5366,17.3
4,1740000,3193,5366,17.3
3,,3204,6795,11.4
3,1300000,3204,6795,11.4
2,870000,3204,6795,11.4
4,1467000,3204,6795,11.4
3,,3204,6795,11.4
4,1150000,3165,10969,13.8
3,855000,3165,10969,13.8
3,960000,3165,10969,13.8
3,860000,3165,10969,13.8
4,1250000,3165,10969,13.8
4,1395000,3165,10969,13.8
3,,3165,10969,13.8
5,,3165,10969,13.8
3,,3165,10969,13.8
4,1385000,3165,10969,13.8
5,2068000,3165,10969,13.8
2,940000,3165,10969,13.8
3,,3165,10969,13.8
4,,3806,17093,35.2
4,2100000,3193,2866,17.3
3,1500000,3193,2866,17.3
4,,3193,2866,17.3
4,,3193,2866,17.3
4,1250000,3130,5713,13.4
3,1090000,3130,2867,13.4
4,1550000,3130,4387,13.4
3,1290000,3130,4387,13.4
3,757000,3196,2887,27
3,630000,3196,2887,27
4,,3155,9704,25
3,800000,3155,9704,25
4,2060000,3128,4605,10.9
3,765000,3019,3589,8.6
3,700000,3019,3589,8.6
3,,3088,1390,16.1
3,1780000,3186,10579,10.5
5,3000000,3186,10579,10.5
4,,3187,6938,10.3
3,,3187,6938,10.3
5,,3187,6938,10.3
5,4475000,3187,6938,10.3
4,1515000,3187,6938,10.3
3,,3187,6938,10.3
5,1870000,3187,6938,10.3
6,2990000,3187,6938,10.3
3,1065000,3187,6938,10.3
2,393000,3047,4294,14
4,635000,3047,4294,14
3,530000,3047,4294,14
3,,3047,4294,14
3,650000,3012,962,6.4
2,840000,3056,11918,5.2
3,903000,3056,11918,5.2
2,763000,3056,11918,5.2
3,1650000,3056,11918,5.2
3,912500,3056,11918,5.2
2,1210000,3056,11918,5.2
3,1300000,3056,11918,5.2
3,,3056,11918,5.2
3,1280000,3057,5533,4
1,,3055,7082,5.2
1,494500,3055,7082,5.2
4,1125000,3105,4480,10.8
4,790000,3083,10175,12.1
3,,3083,10175,12.1
4,920000,3083,10175,12.1
3,780000,3083,10175,12.1
4,660000,3083,10175,12.1
3,,3083,10175,12.1
3,610000,3083,10175,12.1
2,1307000,3121,438,2.4
3,940500,3151,4048,14.7
3,,3151,4048,14.7
3,1080000,3151,4048,14.7
4,1488000,3151,4048,14.7
3,628000,3023,2674,14.8
5,,3124,8920,7.7
2,600000,3124,8920,7.7
3,,3124,8920,7.7
3,1901500,3124,8920,7.7
2,710000,3124,8920,7.7
3,1000000,3124,8920,7.7
5,2500000,3124,8920,7.7
3,1250000,3124,8920,7.7
2,640000,3124,8920,7.7
4,,3126,3265,8.4
2,750000,3126,3265,8.4
4,,3126,3265,8.4
3,2400000,3126,3265,8.4
2,771000,3053,6786,1.6
4,,3054,3106,3.5
2,,3054,3106,3.5
3,1650000,3054,3106,3.5
2,,3163,7822,10.1
2,,3163,7822,10.1
2,572500,3197,1989,31.2
2,725000,3161,6923,7.8
3,1213000,3162,5051,8.7
4,1705000,3162,5051,8.7
6,,3148,3582,11.7
3,1070000,3196,3906,27
4,1430000,3192,9758,17.9
3,,3192,9758,17.9
3,1200000,3192,9758,17.9
3,1055000,3192,9758,17.9
3,889000,3192,9758,17.9
4,1540000,3192,9758,17.9
3,727500,3116,3789,27.1
3,735000,3169,2727,17.5
4,,3169,2727,17.5
2,632500,3168,5837,16.7
4,,3168,5837,16.7
2,900000,3068,2954,3.6
4,1450000,3058,11204,6.7
5,1405000,3058,11204,6.7
2,600000,3058,11204,6.7
2,872000,3058,11204,6.7
2,675000,3058,3445,6.7
4,1102000,3058,3445,6.7
3,792500,3058,3445,6.7
2,600000,3058,3445,6.7
3,,3066,4553,2
2,,3066,4553,2
3,1500000,3066,4553,2
2,937000,3066,4553,2
4,750000,3064,15510,20.6
4,,3064,15510,20.6
4,540000,3064,15510,20.6
4,650000,3064,15510,20.6
4,688000,3064,15510,20.6
4,,3064,15510,20.6
3,645000,3977,6464,34.7
2,1315000,3121,1123,2.4
4,,3136,11925,23
4,,3136,1863,23
2,255000,3175,10894,24.7
3,585000,3175,8322,24.7
3,,3023,6388,14.8
4,1050000,3172,3940,22.2
3,963000,3172,3940,22.2
3,795000,3172,3940,22.2
4,1250000,3108,9028,12.4
3,,3108,9028,12.4
5,1440000,3108,9028,12.4
4,1412000,3108,9028,12.4
4,1075000,3109,10999,14.3
3,1180000,3109,10999,14.3
4,1500000,3109,10999,14.3
3,850000,3111,4790,16.1
5,1825000,3111,4790,16.1
3,570000,3754,7254,25.9
4,690000,3754,7254,25.9
1,708000,3002,3040,1.3
1,640000,3002,3040,1.3
2,1000000,3185,4898,7.2
2,615000,3185,4898,7.2
4,,3095,6990,18
4,,3095,6990,18
4,914000,3095,6990,18
3,1250000,3095,6990,18
5,1268000,3095,2346,18
3,1430000,3095,2346,18
1,490000,3184,8989,7.2
1,419000,3184,8989,7.2
2,1250000,3184,8989,7.2
2,,3184,8989,7.2
2,,3184,8989,7.2
2,780000,3184,8989,7.2
2,,3184,8989,7.2
4,590000,3076,10926,19.6
5,2700000,3040,9264,7.5
4,1820000,3040,9264,7.5
3,,3040,9264,7.5
2,,3040,9264,7.5
4,1520000,3040,9264,7.5
3,,3040,9264,7.5
4,,3040,9264,7.5
2,,3040,9264,7.5
2,,3040,9264,7.5
2,540000,3040,9264,7.5
1,280000,3040,9264,7.5
5,1500000,3040,588,7.5
3,,3040,588,7.5
2,965000,3078,2970,5.7
3,835000,3060,5070,13.1
3,841000,3060,5070,13.1
3,650000,3060,5070,13.1
4,818500,3156,10788,24.8
3,680000,3156,10788,24.8
3,1451000,3065,5825,2.1
2,1505000,3065,5825,2.1
3,1625000,3068,6244,3.6
3,1655000,3068,6244,3.6
4,1600000,3068,6244,3.6
3,837000,3031,3593,3.4
4,,3011,7570,5.1
1,340000,3011,7570,5.1
3,510000,3011,7570,5.1
2,,3131,4385,15.4
4,,3199,17055,38
3,510000,3199,17055,38
3,515000,3200,2500,36.9
3,680000,3043,3285,12.9
2,,3163,2403,10.1
2,477000,3163,2403,10.1
2,652000,3146,10412,7.3
4,4855000,3146,10412,7.3
2,695000,3146,10412,7.3
3,1350000,3146,10412,7.3
4,1400000,3146,10412,7.3
3,1720000,3146,10412,7.3
3,787000,3150,15321,16.7
3,,3150,15321,16.7
4,1410000,3150,15321,16.7
5,,3150,15321,16.7
4,,3150,15321,16.7
3,,3150,15321,16.7
4,,3046,8870,11.2
2,695000,3046,8870,11.2
3,640000,3088,8524,16.1
3,810000,3088,8524,16.1
2,375000,3088,8524,16.1
4,,3088,8524,16.1
2,559000,3088,8524,16.1
3,741000,3088,8524,16.1
2,640000,3088,8524,16.1
4,580000,3059,4864,20.4
3,625000,3059,4864,20.4
3,635000,3046,2606,11.2
4,2600000,3188,5454,13.8
2,535000,3188,5454,13.8
3,1361000,3188,5454,13.8
4,2412500,3188,5454,13.8
3,1580000,3188,5454,13.8
4,1310000,3188,5454,13.8
4,1300000,3188,2356,13.8
2,450000,3188,2356,13.8
4,,3976,8256,33.3
2,551000,3122,11308,5.3
6,3250000,3122,11308,5.3
3,1676000,3122,11308,5.3
1,,3122,11308,5.3
2,955000,3122,11308,5.3
1,402500,3122,11308,5.3
3,,3122,11308,5.3
4,2000000,3122,11308,5.3
2,550000,3123,6482,6.2
4,2500000,3123,6482,6.2
2,,3123,6482,6.2
2,,3123,6482,6.2
